custom_id,prompt_id,left_model,right_model,model_a,model_b,order,input_tokens_est
ronpo-s2-gpt55|94711c8bc9d25ef9080904e0b73d014f49415645|htmnpo_athene_s2|htmnpo_armo_s2|keep,94711c8bc9d25ef9080904e0b73d014f49415645,htmnpo_athene_s2,htmnpo_armo_s2,htmnpo_athene_s2,htmnpo_armo_s2,keep,949.8
ronpo-s2-gpt55|94711c8bc9d25ef9080904e0b73d014f49415645|htmnpo_athene_s2|ronpo_s2_ckpt1400|flip,94711c8bc9d25ef9080904e0b73d014f49415645,htmnpo_athene_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_athene_s2,flip,1107.8
ronpo-s2-gpt55|94711c8bc9d25ef9080904e0b73d014f49415645|htmnpo_athene_s2|ronpo_s2_ckpt2457|flip,94711c8bc9d25ef9080904e0b73d014f49415645,htmnpo_athene_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_athene_s2,flip,976.2
ronpo-s2-gpt55|94711c8bc9d25ef9080904e0b73d014f49415645|htmnpo_armo_s2|ronpo_s2_ckpt1400|flip,94711c8bc9d25ef9080904e0b73d014f49415645,htmnpo_armo_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_armo_s2,flip,1090.8
ronpo-s2-gpt55|94711c8bc9d25ef9080904e0b73d014f49415645|htmnpo_armo_s2|ronpo_s2_ckpt2457|keep,94711c8bc9d25ef9080904e0b73d014f49415645,htmnpo_armo_s2,ronpo_s2_ckpt2457,htmnpo_armo_s2,ronpo_s2_ckpt2457,keep,959.2
ronpo-s2-gpt55|94711c8bc9d25ef9080904e0b73d014f49415645|ronpo_s2_ckpt1400|ronpo_s2_ckpt2457|keep,94711c8bc9d25ef9080904e0b73d014f49415645,ronpo_s2_ckpt1400,ronpo_s2_ckpt2457,ronpo_s2_ckpt1400,ronpo_s2_ckpt2457,keep,1117.2
ronpo-s2-gpt55|94d81a6c8d61056cee4eacc6dba3885169802969|baseline|htmnpo_skywork_s2|keep,94d81a6c8d61056cee4eacc6dba3885169802969,baseline,htmnpo_skywork_s2,baseline,htmnpo_skywork_s2,keep,1010.0
ronpo-s2-gpt55|94d81a6c8d61056cee4eacc6dba3885169802969|baseline|htmnpo_athene_s2|flip,94d81a6c8d61056cee4eacc6dba3885169802969,baseline,htmnpo_athene_s2,htmnpo_athene_s2,baseline,flip,1283.5
ronpo-s2-gpt55|94d81a6c8d61056cee4eacc6dba3885169802969|baseline|htmnpo_armo_s2|flip,94d81a6c8d61056cee4eacc6dba3885169802969,baseline,htmnpo_armo_s2,htmnpo_armo_s2,baseline,flip,1075.0
ronpo-s2-gpt55|94d81a6c8d61056cee4eacc6dba3885169802969|baseline|ronpo_s2_ckpt1400|keep,94d81a6c8d61056cee4eacc6dba3885169802969,baseline,ronpo_s2_ckpt1400,baseline,ronpo_s2_ckpt1400,keep,1121.5
ronpo-s2-gpt55|94d81a6c8d61056cee4eacc6dba3885169802969|baseline|ronpo_s2_ckpt2457|flip,94d81a6c8d61056cee4eacc6dba3885169802969,baseline,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,baseline,flip,1403.2
ronpo-s2-gpt55|94d81a6c8d61056cee4eacc6dba3885169802969|htmnpo_skywork_s2|htmnpo_athene_s2|keep,94d81a6c8d61056cee4eacc6dba3885169802969,htmnpo_skywork_s2,htmnpo_athene_s2,htmnpo_skywork_s2,htmnpo_athene_s2,keep,1527.2
ronpo-s2-gpt55|94d81a6c8d61056cee4eacc6dba3885169802969|htmnpo_skywork_s2|htmnpo_armo_s2|flip,94d81a6c8d61056cee4eacc6dba3885169802969,htmnpo_skywork_s2,htmnpo_armo_s2,htmnpo_armo_s2,htmnpo_skywork_s2,flip,1318.8
ronpo-s2-gpt55|94d81a6c8d61056cee4eacc6dba3885169802969|htmnpo_skywork_s2|ronpo_s2_ckpt1400|keep,94d81a6c8d61056cee4eacc6dba3885169802969,htmnpo_skywork_s2,ronpo_s2_ckpt1400,htmnpo_skywork_s2,ronpo_s2_ckpt1400,keep,1365.2
ronpo-s2-gpt55|94d81a6c8d61056cee4eacc6dba3885169802969|htmnpo_skywork_s2|ronpo_s2_ckpt2457|keep,94d81a6c8d61056cee4eacc6dba3885169802969,htmnpo_skywork_s2,ronpo_s2_ckpt2457,htmnpo_skywork_s2,ronpo_s2_ckpt2457,keep,1647.0
ronpo-s2-gpt55|94d81a6c8d61056cee4eacc6dba3885169802969|htmnpo_athene_s2|htmnpo_armo_s2|flip,94d81a6c8d61056cee4eacc6dba3885169802969,htmnpo_athene_s2,htmnpo_armo_s2,htmnpo_armo_s2,htmnpo_athene_s2,flip,1592.2
ronpo-s2-gpt55|94d81a6c8d61056cee4eacc6dba3885169802969|htmnpo_athene_s2|ronpo_s2_ckpt1400|keep,94d81a6c8d61056cee4eacc6dba3885169802969,htmnpo_athene_s2,ronpo_s2_ckpt1400,htmnpo_athene_s2,ronpo_s2_ckpt1400,keep,1638.8
ronpo-s2-gpt55|94d81a6c8d61056cee4eacc6dba3885169802969|htmnpo_athene_s2|ronpo_s2_ckpt2457|flip,94d81a6c8d61056cee4eacc6dba3885169802969,htmnpo_athene_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_athene_s2,flip,1920.5
ronpo-s2-gpt55|94d81a6c8d61056cee4eacc6dba3885169802969|htmnpo_armo_s2|ronpo_s2_ckpt1400|flip,94d81a6c8d61056cee4eacc6dba3885169802969,htmnpo_armo_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_armo_s2,flip,1430.2
ronpo-s2-gpt55|94d81a6c8d61056cee4eacc6dba3885169802969|htmnpo_armo_s2|ronpo_s2_ckpt2457|keep,94d81a6c8d61056cee4eacc6dba3885169802969,htmnpo_armo_s2,ronpo_s2_ckpt2457,htmnpo_armo_s2,ronpo_s2_ckpt2457,keep,1712.0
ronpo-s2-gpt55|94d81a6c8d61056cee4eacc6dba3885169802969|ronpo_s2_ckpt1400|ronpo_s2_ckpt2457|flip,94d81a6c8d61056cee4eacc6dba3885169802969,ronpo_s2_ckpt1400,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,ronpo_s2_ckpt1400,flip,1758.5
ronpo-s2-gpt55|9573705a6b991a4a70af25d8a89c4b37a5ea1b34|baseline|htmnpo_skywork_s2|keep,9573705a6b991a4a70af25d8a89c4b37a5ea1b34,baseline,htmnpo_skywork_s2,baseline,htmnpo_skywork_s2,keep,1929.8
ronpo-s2-gpt55|9573705a6b991a4a70af25d8a89c4b37a5ea1b34|baseline|htmnpo_athene_s2|keep,9573705a6b991a4a70af25d8a89c4b37a5ea1b34,baseline,htmnpo_athene_s2,baseline,htmnpo_athene_s2,keep,2002.8
ronpo-s2-gpt55|9573705a6b991a4a70af25d8a89c4b37a5ea1b34|baseline|htmnpo_armo_s2|keep,9573705a6b991a4a70af25d8a89c4b37a5ea1b34,baseline,htmnpo_armo_s2,baseline,htmnpo_armo_s2,keep,2457.5
ronpo-s2-gpt55|9573705a6b991a4a70af25d8a89c4b37a5ea1b34|baseline|ronpo_s2_ckpt1400|flip,9573705a6b991a4a70af25d8a89c4b37a5ea1b34,baseline,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,baseline,flip,3431.8
ronpo-s2-gpt55|9573705a6b991a4a70af25d8a89c4b37a5ea1b34|baseline|ronpo_s2_ckpt2457|keep,9573705a6b991a4a70af25d8a89c4b37a5ea1b34,baseline,ronpo_s2_ckpt2457,baseline,ronpo_s2_ckpt2457,keep,2330.2
ronpo-s2-gpt55|9573705a6b991a4a70af25d8a89c4b37a5ea1b34|htmnpo_skywork_s2|htmnpo_athene_s2|flip,9573705a6b991a4a70af25d8a89c4b37a5ea1b34,htmnpo_skywork_s2,htmnpo_athene_s2,htmnpo_athene_s2,htmnpo_skywork_s2,flip,2252.8
ronpo-s2-gpt55|9573705a6b991a4a70af25d8a89c4b37a5ea1b34|htmnpo_skywork_s2|htmnpo_armo_s2|flip,9573705a6b991a4a70af25d8a89c4b37a5ea1b34,htmnpo_skywork_s2,htmnpo_armo_s2,htmnpo_armo_s2,htmnpo_skywork_s2,flip,2707.5
ronpo-s2-gpt55|9573705a6b991a4a70af25d8a89c4b37a5ea1b34|htmnpo_skywork_s2|ronpo_s2_ckpt1400|flip,9573705a6b991a4a70af25d8a89c4b37a5ea1b34,htmnpo_skywork_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_skywork_s2,flip,3681.8
ronpo-s2-gpt55|9573705a6b991a4a70af25d8a89c4b37a5ea1b34|htmnpo_skywork_s2|ronpo_s2_ckpt2457|flip,9573705a6b991a4a70af25d8a89c4b37a5ea1b34,htmnpo_skywork_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_skywork_s2,flip,2580.2
ronpo-s2-gpt55|9573705a6b991a4a70af25d8a89c4b37a5ea1b34|htmnpo_athene_s2|htmnpo_armo_s2|keep,9573705a6b991a4a70af25d8a89c4b37a5ea1b34,htmnpo_athene_s2,htmnpo_armo_s2,htmnpo_athene_s2,htmnpo_armo_s2,keep,2780.5
ronpo-s2-gpt55|9573705a6b991a4a70af25d8a89c4b37a5ea1b34|htmnpo_athene_s2|ronpo_s2_ckpt1400|flip,9573705a6b991a4a70af25d8a89c4b37a5ea1b34,htmnpo_athene_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_athene_s2,flip,3754.8
ronpo-s2-gpt55|9573705a6b991a4a70af25d8a89c4b37a5ea1b34|htmnpo_athene_s2|ronpo_s2_ckpt2457|flip,9573705a6b991a4a70af25d8a89c4b37a5ea1b34,htmnpo_athene_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_athene_s2,flip,2653.2
ronpo-s2-gpt55|9573705a6b991a4a70af25d8a89c4b37a5ea1b34|htmnpo_armo_s2|ronpo_s2_ckpt1400|flip,9573705a6b991a4a70af25d8a89c4b37a5ea1b34,htmnpo_armo_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_armo_s2,flip,4209.5
ronpo-s2-gpt55|9573705a6b991a4a70af25d8a89c4b37a5ea1b34|htmnpo_armo_s2|ronpo_s2_ckpt2457|keep,9573705a6b991a4a70af25d8a89c4b37a5ea1b34,htmnpo_armo_s2,ronpo_s2_ckpt2457,htmnpo_armo_s2,ronpo_s2_ckpt2457,keep,3108.0
ronpo-s2-gpt55|9573705a6b991a4a70af25d8a89c4b37a5ea1b34|ronpo_s2_ckpt1400|ronpo_s2_ckpt2457|flip,9573705a6b991a4a70af25d8a89c4b37a5ea1b34,ronpo_s2_ckpt1400,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,ronpo_s2_ckpt1400,flip,4082.2
ronpo-s2-gpt55|95f50030f80ae7ebbd9a5161574f8fe3e5204c17|baseline|htmnpo_skywork_s2|keep,95f50030f80ae7ebbd9a5161574f8fe3e5204c17,baseline,htmnpo_skywork_s2,baseline,htmnpo_skywork_s2,keep,1695.8
ronpo-s2-gpt55|95f50030f80ae7ebbd9a5161574f8fe3e5204c17|baseline|htmnpo_athene_s2|keep,95f50030f80ae7ebbd9a5161574f8fe3e5204c17,baseline,htmnpo_athene_s2,baseline,htmnpo_athene_s2,keep,1568.2
ronpo-s2-gpt55|95f50030f80ae7ebbd9a5161574f8fe3e5204c17|baseline|htmnpo_armo_s2|flip,95f50030f80ae7ebbd9a5161574f8fe3e5204c17,baseline,htmnpo_armo_s2,htmnpo_armo_s2,baseline,flip,1469.2
ronpo-s2-gpt55|95f50030f80ae7ebbd9a5161574f8fe3e5204c17|baseline|ronpo_s2_ckpt1400|keep,95f50030f80ae7ebbd9a5161574f8fe3e5204c17,baseline,ronpo_s2_ckpt1400,baseline,ronpo_s2_ckpt1400,keep,1971.0
ronpo-s2-gpt55|95f50030f80ae7ebbd9a5161574f8fe3e5204c17|baseline|ronpo_s2_ckpt2457|keep,95f50030f80ae7ebbd9a5161574f8fe3e5204c17,baseline,ronpo_s2_ckpt2457,baseline,ronpo_s2_ckpt2457,keep,1748.8
ronpo-s2-gpt55|95f50030f80ae7ebbd9a5161574f8fe3e5204c17|htmnpo_skywork_s2|htmnpo_athene_s2|keep,95f50030f80ae7ebbd9a5161574f8fe3e5204c17,htmnpo_skywork_s2,htmnpo_athene_s2,htmnpo_skywork_s2,htmnpo_athene_s2,keep,2114.5
ronpo-s2-gpt55|95f50030f80ae7ebbd9a5161574f8fe3e5204c17|htmnpo_skywork_s2|htmnpo_armo_s2|flip,95f50030f80ae7ebbd9a5161574f8fe3e5204c17,htmnpo_skywork_s2,htmnpo_armo_s2,htmnpo_armo_s2,htmnpo_skywork_s2,flip,2015.5
ronpo-s2-gpt55|95f50030f80ae7ebbd9a5161574f8fe3e5204c17|htmnpo_skywork_s2|ronpo_s2_ckpt1400|flip,95f50030f80ae7ebbd9a5161574f8fe3e5204c17,htmnpo_skywork_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_skywork_s2,flip,2517.2
ronpo-s2-gpt55|95f50030f80ae7ebbd9a5161574f8fe3e5204c17|htmnpo_skywork_s2|ronpo_s2_ckpt2457|flip,95f50030f80ae7ebbd9a5161574f8fe3e5204c17,htmnpo_skywork_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_skywork_s2,flip,2295.0
ronpo-s2-gpt55|95f50030f80ae7ebbd9a5161574f8fe3e5204c17|htmnpo_athene_s2|htmnpo_armo_s2|keep,95f50030f80ae7ebbd9a5161574f8fe3e5204c17,htmnpo_athene_s2,htmnpo_armo_s2,htmnpo_athene_s2,htmnpo_armo_s2,keep,1888.0
ronpo-s2-gpt55|95f50030f80ae7ebbd9a5161574f8fe3e5204c17|htmnpo_athene_s2|ronpo_s2_ckpt1400|keep,95f50030f80ae7ebbd9a5161574f8fe3e5204c17,htmnpo_athene_s2,ronpo_s2_ckpt1400,htmnpo_athene_s2,ronpo_s2_ckpt1400,keep,2389.8
ronpo-s2-gpt55|95f50030f80ae7ebbd9a5161574f8fe3e5204c17|htmnpo_athene_s2|ronpo_s2_ckpt2457|flip,95f50030f80ae7ebbd9a5161574f8fe3e5204c17,htmnpo_athene_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_athene_s2,flip,2167.5
ronpo-s2-gpt55|95f50030f80ae7ebbd9a5161574f8fe3e5204c17|htmnpo_armo_s2|ronpo_s2_ckpt1400|flip,95f50030f80ae7ebbd9a5161574f8fe3e5204c17,htmnpo_armo_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_armo_s2,flip,2290.8
ronpo-s2-gpt55|95f50030f80ae7ebbd9a5161574f8fe3e5204c17|htmnpo_armo_s2|ronpo_s2_ckpt2457|flip,95f50030f80ae7ebbd9a5161574f8fe3e5204c17,htmnpo_armo_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_armo_s2,flip,2068.5
ronpo-s2-gpt55|95f50030f80ae7ebbd9a5161574f8fe3e5204c17|ronpo_s2_ckpt1400|ronpo_s2_ckpt2457|flip,95f50030f80ae7ebbd9a5161574f8fe3e5204c17,ronpo_s2_ckpt1400,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,ronpo_s2_ckpt1400,flip,2570.2
ronpo-s2-gpt55|9631d8c8d4e59d4cac91602e031b9a5a57c3e60a|baseline|htmnpo_skywork_s2|flip,9631d8c8d4e59d4cac91602e031b9a5a57c3e60a,baseline,htmnpo_skywork_s2,htmnpo_skywork_s2,baseline,flip,520.5
ronpo-s2-gpt55|9631d8c8d4e59d4cac91602e031b9a5a57c3e60a|baseline|htmnpo_athene_s2|flip,9631d8c8d4e59d4cac91602e031b9a5a57c3e60a,baseline,htmnpo_athene_s2,htmnpo_athene_s2,baseline,flip,623.2
ronpo-s2-gpt55|9631d8c8d4e59d4cac91602e031b9a5a57c3e60a|baseline|htmnpo_armo_s2|flip,9631d8c8d4e59d4cac91602e031b9a5a57c3e60a,baseline,htmnpo_armo_s2,htmnpo_armo_s2,baseline,flip,595.8
ronpo-s2-gpt55|9631d8c8d4e59d4cac91602e031b9a5a57c3e60a|baseline|ronpo_s2_ckpt1400|flip,9631d8c8d4e59d4cac91602e031b9a5a57c3e60a,baseline,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,baseline,flip,511.5
ronpo-s2-gpt55|9631d8c8d4e59d4cac91602e031b9a5a57c3e60a|baseline|ronpo_s2_ckpt2457|keep,9631d8c8d4e59d4cac91602e031b9a5a57c3e60a,baseline,ronpo_s2_ckpt2457,baseline,ronpo_s2_ckpt2457,keep,511.5
ronpo-s2-gpt55|9631d8c8d4e59d4cac91602e031b9a5a57c3e60a|htmnpo_skywork_s2|htmnpo_athene_s2|keep,9631d8c8d4e59d4cac91602e031b9a5a57c3e60a,htmnpo_skywork_s2,htmnpo_athene_s2,htmnpo_skywork_s2,htmnpo_athene_s2,keep,704.5
ronpo-s2-gpt55|9631d8c8d4e59d4cac91602e031b9a5a57c3e60a|htmnpo_skywork_s2|htmnpo_armo_s2|flip,9631d8c8d4e59d4cac91602e031b9a5a57c3e60a,htmnpo_skywork_s2,htmnpo_armo_s2,htmnpo_armo_s2,htmnpo_skywork_s2,flip,677.0
ronpo-s2-gpt55|9631d8c8d4e59d4cac91602e031b9a5a57c3e60a|htmnpo_skywork_s2|ronpo_s2_ckpt1400|keep,9631d8c8d4e59d4cac91602e031b9a5a57c3e60a,htmnpo_skywork_s2,ronpo_s2_ckpt1400,htmnpo_skywork_s2,ronpo_s2_ckpt1400,keep,592.8
ronpo-s2-gpt55|9631d8c8d4e59d4cac91602e031b9a5a57c3e60a|htmnpo_skywork_s2|ronpo_s2_ckpt2457|keep,9631d8c8d4e59d4cac91602e031b9a5a57c3e60a,htmnpo_skywork_s2,ronpo_s2_ckpt2457,htmnpo_skywork_s2,ronpo_s2_ckpt2457,keep,592.8
ronpo-s2-gpt55|9631d8c8d4e59d4cac91602e031b9a5a57c3e60a|htmnpo_athene_s2|htmnpo_armo_s2|keep,9631d8c8d4e59d4cac91602e031b9a5a57c3e60a,htmnpo_athene_s2,htmnpo_armo_s2,htmnpo_athene_s2,htmnpo_armo_s2,keep,779.8
ronpo-s2-gpt55|9631d8c8d4e59d4cac91602e031b9a5a57c3e60a|htmnpo_athene_s2|ronpo_s2_ckpt1400|flip,9631d8c8d4e59d4cac91602e031b9a5a57c3e60a,htmnpo_athene_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_athene_s2,flip,695.5
ronpo-s2-gpt55|9631d8c8d4e59d4cac91602e031b9a5a57c3e60a|htmnpo_athene_s2|ronpo_s2_ckpt2457|keep,9631d8c8d4e59d4cac91602e031b9a5a57c3e60a,htmnpo_athene_s2,ronpo_s2_ckpt2457,htmnpo_athene_s2,ronpo_s2_ckpt2457,keep,695.5
ronpo-s2-gpt55|9631d8c8d4e59d4cac91602e031b9a5a57c3e60a|htmnpo_armo_s2|ronpo_s2_ckpt1400|flip,9631d8c8d4e59d4cac91602e031b9a5a57c3e60a,htmnpo_armo_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_armo_s2,flip,668.0
ronpo-s2-gpt55|9631d8c8d4e59d4cac91602e031b9a5a57c3e60a|htmnpo_armo_s2|ronpo_s2_ckpt2457|keep,9631d8c8d4e59d4cac91602e031b9a5a57c3e60a,htmnpo_armo_s2,ronpo_s2_ckpt2457,htmnpo_armo_s2,ronpo_s2_ckpt2457,keep,668.0
ronpo-s2-gpt55|9631d8c8d4e59d4cac91602e031b9a5a57c3e60a|ronpo_s2_ckpt1400|ronpo_s2_ckpt2457|flip,9631d8c8d4e59d4cac91602e031b9a5a57c3e60a,ronpo_s2_ckpt1400,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,ronpo_s2_ckpt1400,flip,583.8
ronpo-s2-gpt55|965fbf97a6f736e5e004b6cf170f68e70365337d|baseline|htmnpo_skywork_s2|keep,965fbf97a6f736e5e004b6cf170f68e70365337d,baseline,htmnpo_skywork_s2,baseline,htmnpo_skywork_s2,keep,1027.0
ronpo-s2-gpt55|965fbf97a6f736e5e004b6cf170f68e70365337d|baseline|htmnpo_athene_s2|keep,965fbf97a6f736e5e004b6cf170f68e70365337d,baseline,htmnpo_athene_s2,baseline,htmnpo_athene_s2,keep,894.5
ronpo-s2-gpt55|965fbf97a6f736e5e004b6cf170f68e70365337d|baseline|htmnpo_armo_s2|flip,965fbf97a6f736e5e004b6cf170f68e70365337d,baseline,htmnpo_armo_s2,htmnpo_armo_s2,baseline,flip,887.8
ronpo-s2-gpt55|965fbf97a6f736e5e004b6cf170f68e70365337d|baseline|ronpo_s2_ckpt1400|flip,965fbf97a6f736e5e004b6cf170f68e70365337d,baseline,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,baseline,flip,1098.2
ronpo-s2-gpt55|965fbf97a6f736e5e004b6cf170f68e70365337d|baseline|ronpo_s2_ckpt2457|flip,965fbf97a6f736e5e004b6cf170f68e70365337d,baseline,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,baseline,flip,950.2
ronpo-s2-gpt55|965fbf97a6f736e5e004b6cf170f68e70365337d|htmnpo_skywork_s2|htmnpo_athene_s2|keep,965fbf97a6f736e5e004b6cf170f68e70365337d,htmnpo_skywork_s2,htmnpo_athene_s2,htmnpo_skywork_s2,htmnpo_athene_s2,keep,1114.8
ronpo-s2-gpt55|965fbf97a6f736e5e004b6cf170f68e70365337d|htmnpo_skywork_s2|htmnpo_armo_s2|keep,965fbf97a6f736e5e004b6cf170f68e70365337d,htmnpo_skywork_s2,htmnpo_armo_s2,htmnpo_skywork_s2,htmnpo_armo_s2,keep,1108.0
ronpo-s2-gpt55|965fbf97a6f736e5e004b6cf170f68e70365337d|htmnpo_skywork_s2|ronpo_s2_ckpt1400|flip,965fbf97a6f736e5e004b6cf170f68e70365337d,htmnpo_skywork_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_skywork_s2,flip,1318.5
ronpo-s2-gpt55|965fbf97a6f736e5e004b6cf170f68e70365337d|htmnpo_skywork_s2|ronpo_s2_ckpt2457|keep,965fbf97a6f736e5e004b6cf170f68e70365337d,htmnpo_skywork_s2,ronpo_s2_ckpt2457,htmnpo_skywork_s2,ronpo_s2_ckpt2457,keep,1170.5
ronpo-s2-gpt55|965fbf97a6f736e5e004b6cf170f68e70365337d|htmnpo_athene_s2|htmnpo_armo_s2|keep,965fbf97a6f736e5e004b6cf170f68e70365337d,htmnpo_athene_s2,htmnpo_armo_s2,htmnpo_athene_s2,htmnpo_armo_s2,keep,975.5
ronpo-s2-gpt55|965fbf97a6f736e5e004b6cf170f68e70365337d|htmnpo_athene_s2|ronpo_s2_ckpt1400|flip,965fbf97a6f736e5e004b6cf170f68e70365337d,htmnpo_athene_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_athene_s2,flip,1186.0
ronpo-s2-gpt55|965fbf97a6f736e5e004b6cf170f68e70365337d|htmnpo_athene_s2|ronpo_s2_ckpt2457|keep,965fbf97a6f736e5e004b6cf170f68e70365337d,htmnpo_athene_s2,ronpo_s2_ckpt2457,htmnpo_athene_s2,ronpo_s2_ckpt2457,keep,1038.0
ronpo-s2-gpt55|965fbf97a6f736e5e004b6cf170f68e70365337d|htmnpo_armo_s2|ronpo_s2_ckpt1400|flip,965fbf97a6f736e5e004b6cf170f68e70365337d,htmnpo_armo_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_armo_s2,flip,1179.2
ronpo-s2-gpt55|965fbf97a6f736e5e004b6cf170f68e70365337d|htmnpo_armo_s2|ronpo_s2_ckpt2457|flip,965fbf97a6f736e5e004b6cf170f68e70365337d,htmnpo_armo_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_armo_s2,flip,1031.2
ronpo-s2-gpt55|965fbf97a6f736e5e004b6cf170f68e70365337d|ronpo_s2_ckpt1400|ronpo_s2_ckpt2457|flip,965fbf97a6f736e5e004b6cf170f68e70365337d,ronpo_s2_ckpt1400,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,ronpo_s2_ckpt1400,flip,1241.8
ronpo-s2-gpt55|9697c941ec444e37cb16f6b4d99c1804819cc799|baseline|htmnpo_skywork_s2|flip,9697c941ec444e37cb16f6b4d99c1804819cc799,baseline,htmnpo_skywork_s2,htmnpo_skywork_s2,baseline,flip,1326.5
ronpo-s2-gpt55|9697c941ec444e37cb16f6b4d99c1804819cc799|baseline|htmnpo_athene_s2|flip,9697c941ec444e37cb16f6b4d99c1804819cc799,baseline,htmnpo_athene_s2,htmnpo_athene_s2,baseline,flip,1272.0
ronpo-s2-gpt55|9697c941ec444e37cb16f6b4d99c1804819cc799|baseline|htmnpo_armo_s2|keep,9697c941ec444e37cb16f6b4d99c1804819cc799,baseline,htmnpo_armo_s2,baseline,htmnpo_armo_s2,keep,1407.5
ronpo-s2-gpt55|9697c941ec444e37cb16f6b4d99c1804819cc799|baseline|ronpo_s2_ckpt1400|keep,9697c941ec444e37cb16f6b4d99c1804819cc799,baseline,ronpo_s2_ckpt1400,baseline,ronpo_s2_ckpt1400,keep,1560.2
ronpo-s2-gpt55|9697c941ec444e37cb16f6b4d99c1804819cc799|baseline|ronpo_s2_ckpt2457|keep,9697c941ec444e37cb16f6b4d99c1804819cc799,baseline,ronpo_s2_ckpt2457,baseline,ronpo_s2_ckpt2457,keep,1521.2
ronpo-s2-gpt55|9697c941ec444e37cb16f6b4d99c1804819cc799|htmnpo_skywork_s2|htmnpo_athene_s2|flip,9697c941ec444e37cb16f6b4d99c1804819cc799,htmnpo_skywork_s2,htmnpo_athene_s2,htmnpo_athene_s2,htmnpo_skywork_s2,flip,1212.2
ronpo-s2-gpt55|9697c941ec444e37cb16f6b4d99c1804819cc799|htmnpo_skywork_s2|htmnpo_armo_s2|keep,9697c941ec444e37cb16f6b4d99c1804819cc799,htmnpo_skywork_s2,htmnpo_armo_s2,htmnpo_skywork_s2,htmnpo_armo_s2,keep,1347.8
ronpo-s2-gpt55|9697c941ec444e37cb16f6b4d99c1804819cc799|htmnpo_skywork_s2|ronpo_s2_ckpt1400|flip,9697c941ec444e37cb16f6b4d99c1804819cc799,htmnpo_skywork_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_skywork_s2,flip,1500.5
ronpo-s2-gpt55|9697c941ec444e37cb16f6b4d99c1804819cc799|htmnpo_skywork_s2|ronpo_s2_ckpt2457|flip,9697c941ec444e37cb16f6b4d99c1804819cc799,htmnpo_skywork_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_skywork_s2,flip,1461.5
ronpo-s2-gpt55|9697c941ec444e37cb16f6b4d99c1804819cc799|htmnpo_athene_s2|htmnpo_armo_s2|flip,9697c941ec444e37cb16f6b4d99c1804819cc799,htmnpo_athene_s2,htmnpo_armo_s2,htmnpo_armo_s2,htmnpo_athene_s2,flip,1293.2
ronpo-s2-gpt55|9697c941ec444e37cb16f6b4d99c1804819cc799|htmnpo_athene_s2|ronpo_s2_ckpt1400|flip,9697c941ec444e37cb16f6b4d99c1804819cc799,htmnpo_athene_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_athene_s2,flip,1446.0
ronpo-s2-gpt55|9697c941ec444e37cb16f6b4d99c1804819cc799|htmnpo_athene_s2|ronpo_s2_ckpt2457|keep,9697c941ec444e37cb16f6b4d99c1804819cc799,htmnpo_athene_s2,ronpo_s2_ckpt2457,htmnpo_athene_s2,ronpo_s2_ckpt2457,keep,1407.0
